company_fullname,tweet_text,favorite_count,created_at,hashtags,tweet_id,lang,urls,user_followers,user_screen_name,crawling_time
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 02:24:50 +0000 2019,,1110729360548335616,en,,10039,NizamArchibald,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 02:18:36 +0000 2019,,1110727790045745155,en,,188,suryatis,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 02:00:06 +0000 2019,,1110723137983799296,en,,10097,MeowPhone,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 01:59:02 +0000 2019,,1110722866033496064,en,,103,k1NGk0p,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 01:49:01 +0000 2019,,1110720345470701568,en,,329,RedNema,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 01:47:27 +0000 2019,,1110719950774304768,en,,710,Nepal_Trending,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 01:46:58 +0000 2019,,1110719829273542656,en,,263,adilahzainal,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 01:35:55 +0000 2019,,1110717049930571776,en,,488,medWANt,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 01:03:40 +0000 2019,,1110708934455656449,en,,157,romyldinho,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 01:02:07 +0000 2019,,1110708544016252928,en,,225,soulkrasty,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 01:00:30 +0000 2019,,1110708136485085185,en,,107,edengarden09,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 00:59:19 +0000 2019,,1110707837615783936,en,,1069,fghIzwnrxhm,2019-03-31|20:16
AIRASIA GROUP,"Come on ⁦@AirAsia⁩. Pay up

AirAsia Group owes TIA Rs 194m, requests the airport to waive some of the dues https://t.co/nbHehuDlOx",0,Wed Mar 27 00:57:15 +0000 2019,,1110707319761862656,en,https://www.nst.com.my/business/2019/03/473225/airasia-group-owes-tia-rs-194m-requests-airport-waive-some-dues,57,muhams82,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 00:54:27 +0000 2019,,1110706615114620928,en,,776,iskandarfareez,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 00:49:25 +0000 2019,,1110705348678029312,en,,983,fikrifisal,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 00:48:29 +0000 2019,,1110705113880887302,en,,149504,klubbkiddkl,2019-03-31|20:16
AIRASIA GROUP,"RT @patricklsk: “AirAsia Group Bhd has asked Tribhuvan International Airport (TIA) in Kathmandu, Nepal to waive around Rs130 million (RM4.8…",0,Wed Mar 27 00:48:04 +0000 2019,,1110705008977174528,en,,5171,amirhimself,2019-03-31|20:16
MALAYSIA AIRPORTS HOLDINGS,"MAHB LANCAR DANA RM5 JUTA TINGKATKAN PELANCONGAN LANGKAWI
.
Malaysia Airports Holdings Bhd (MAHB) hari ini melancarkan Dana Promosi Pelancongan Antarabangsa... https://t.co/MU4dkDGJXk",0,Wed Mar 27 02:32:37 +0000 2019,,1110731319863058433,in,https://www.bharian.com.my/bisnes/lain-lain/2019/03/545750/mahb-lancar-dana-rm5-juta-tingkatkan-pelancongan-langkawi,79,usahawanmubin,2019-03-31|20:18
MALAYSIA AIRPORTS HOLDINGS,Malaysia Airports Holdings Bhd (MAHB) hari ini melancarkan Dana Promosi Pelancongan Antarabangsa… https://t.co/gibT6EhqLY #malaysiadateline,0,Wed Mar 27 02:01:02 +0000 2019,malaysiadateline,1110723370700541952,in,http://dlvr.it/R1cgnw,900,m_dateline,2019-03-31|20:18
AJINOMOTO,"RT @muharikah: Jika tak tahu nak makan malam apa, makan cereal ya. Bukan makan maggi.

Cereal + susu = berkhasiat
Maggi = msg, ajinomoto, g…",0,Wed Mar 27 23:39:48 +0000 2019,,1111050214675091456,in,,37,darkestdarklife,2019-03-31|20:20
AJINOMOTO,"RT @jvn_gow: MARCH 2019 Events 

March 9 - Ajinomoto Internal Sales event with Coco Martin 

#QuenForGreenwichPizza https://t.co/PC3ItIixxS",0,Wed Mar 27 23:15:04 +0000 2019,QuenForGreenwichPizza,1111043991422664704,en,,73,Mzhuchai,2019-03-31|20:20
AJINOMOTO,RT @COBImprensa: Ajinomoto é a nova parceira do Comitê Olímpico do Brasil https://t.co/OXdjeMMyLS https://t.co/uszcgOqnsa,0,Wed Mar 27 23:14:33 +0000 2019,,1111043862125047810,pt,https://bit.ly/2TYOCJK,1083,Ossox,2019-03-31|20:20
AJINOMOTO,Ajinomoto continues $100m investment to build out worldwide services https://t.co/YIGa0SegPI,0,Wed Mar 27 22:05:33 +0000 2019,,1111026498163470336,en,,85,biosims,2019-03-31|20:20
AJINOMOTO,"RG : Saya ndak bilang berbohong, tempat saya ngibul 

Me : Miwon Sasa Ajinomoto cuk!!",1,Wed Mar 27 19:47:51 +0000 2019,,1110991843146108928,in,,2183,lyapedia,2019-03-31|20:20
AJINOMOTO,"RT @aji_irfanR: ""Namanya siapa?""

""Aji,""

""Aji . . . Ajinomoto ???""

Itu Micin anyeeeeeng !!!!!! https://t.co/nSseF3Kdyw",0,Wed Mar 27 19:30:09 +0000 2019,,1110987388593934336,in,https://twitter.com/ElokPutput/status/1110842257400184832,9713,ElokPutput,2019-03-31|20:20
AJINOMOTO,"RT @jvn_gow: MARCH 2019 Events 

March 9 - Ajinomoto Internal Sales event with Coco Martin 

#QuenForGreenwichPizza https://t.co/PC3ItIixxS",0,Wed Mar 27 19:00:16 +0000 2019,QuenForGreenwichPizza,1110979871201771527,en,,13,o_aumar,2019-03-31|20:20
AJINOMOTO,RT @COBImprensa: Ajinomoto é a nova parceira do Comitê Olímpico do Brasil https://t.co/OXdjeMMyLS https://t.co/uszcgOqnsa,0,Wed Mar 27 18:54:22 +0000 2019,,1110978384526524417,pt,https://bit.ly/2TYOCJK,217,MarcoLaPortaJr,2019-03-31|20:20
AJINOMOTO,"""Namanya siapa?""

""Aji,""

""Aji . . . Ajinomoto ???""

Itu Micin anyeeeeeng !!!!!! https://t.co/nSseF3Kdyw",0,Wed Mar 27 18:46:04 +0000 2019,,1110976294848598016,in,https://twitter.com/ElokPutput/status/1110842257400184832,273,aji_irfanR,2019-03-31|20:20
AJINOMOTO,"“Escolha um trabalho que você ama e você nunca terá que trabalhar um dia sequer na vida” 
– Confúcio

Cliente: AJINOMOTO DO BRASIL
Palestra Dia Internacional da Mulher

Gratidão por esta magnífica oportunidade... https://t.co/nRcun17wXd",0,Wed Mar 27 18:45:59 +0000 2019,,1110976274028249089,pt,https://www.facebook.com/profdeboramartins/posts/1997330227044188,1418,deboramartins,2019-03-31|20:20
AJINOMOTO,Ahora y en el 2055: Encebollado con ajinomoto o glutamato monosódico es TRAMPA.,5,Wed Mar 27 18:33:01 +0000 2019,,1110973011014881281,es,,460,da_vicho,2019-03-31|20:20
AJINOMOTO,Ajinomoto é a nova parceira do Comitê Olímpico do Brasil https://t.co/CZkxZqa0Gr,0,Wed Mar 27 17:55:15 +0000 2019,,1110963508257177601,pt,http://portalolimpico.org/8887_Ajinomoto-%C3%A9-a-nova-parceira-do-Comit%C3%AA-Ol%C3%ADmpico-do-Brasil#.XJu48F_O3lw.facebook,69,judocamrj,2019-03-31|20:20
AJINOMOTO,"RT @jvn_gow: MARCH 2019 Events 

March 9 - Ajinomoto Internal Sales event with Coco Martin 

#QuenForGreenwichPizza https://t.co/PC3ItIixxS",0,Wed Mar 27 17:49:02 +0000 2019,QuenForGreenwichPizza,1110961942347345920,en,,491,floresgiekyla,2019-03-31|20:20
AJINOMOTO,"RT @jvn_gow: MARCH 2019 Events 

March 9 - Ajinomoto Internal Sales event with Coco Martin 

#QuenForGreenwichPizza https://t.co/PC3ItIixxS",0,Wed Mar 27 17:25:15 +0000 2019,QuenForGreenwichPizza,1110955957847277569,en,,34,sonoevelynduque,2019-03-31|20:20
AJINOMOTO,"RT @vesdape: Me jode un montón que en restaurantes abusen de ajinomoto y otras cosas similares, en vez de alimentarte te están matando. 
Lo…",0,Wed Mar 27 17:03:13 +0000 2019,,1110950412645994496,es,,4063,Lima_Cero,2019-03-31|20:20
AJINOMOTO,RT @COBImprensa: Ajinomoto é a nova parceira do Comitê Olímpico do Brasil https://t.co/OXdjeMMyLS https://t.co/uszcgOqnsa,0,Wed Mar 27 17:01:56 +0000 2019,,1110950089122566144,pt,https://bit.ly/2TYOCJK,308,Caroloalberti,2019-03-31|20:20
AJINOMOTO,"Leia ""Ajinomoto"" sem musicar o nome como no antigo jingle. https://t.co/uFDWDWZkan",7,Wed Mar 27 17:00:53 +0000 2019,,1110949827054047232,pt,https://twitter.com/COBImprensa/status/1110948805363597312,3426,Olhar_Olimpico,2019-03-31|20:20
AJINOMOTO,Ajinomoto é a nova parceira do Comitê Olímpico do Brasil https://t.co/OXdjeMMyLS https://t.co/uszcgOqnsa,10,Wed Mar 27 16:56:50 +0000 2019,,1110948805363597312,pt,https://bit.ly/2TYOCJK,16061,COBImprensa,2019-03-31|20:20
AJINOMOTO,"Me jode un montón que en restaurantes abusen de ajinomoto y otras cosas similares, en vez de alimentarte te están matando. 
Lo peor es que muchas personas están tan acostumbradas que no lo detectan. :(",6,Wed Mar 27 16:45:18 +0000 2019,,1110945904289292288,es,,3710,vesdape,2019-03-31|20:20
AJINOMOTO,Vagas p/ Especialista em TI - Ajinomoto do Brasil - Pederneiras/SP - https://t.co/IJ33SxsyYt,0,Wed Mar 27 16:10:40 +0000 2019,,1110937189523836929,pt,http://www.vag.as/nBOxx-R,9918,vagas_eng,2019-03-31|20:20
AJINOMOTO,Hithit pag AJINOMOTO DZAE HAHAHAHA https://t.co/BqmsIGXYlg,0,Wed Mar 27 16:03:12 +0000 2019,,1110935309141696512,tl,,162,Kattleeeen,2019-03-31|20:20
AJINOMOTO,"“What’s your name?”
Sasa
“Miwon mana?” or “Siapanya Ajinomoto?” all the time 😑 https://t.co/9dimnp4mEl",0,Wed Mar 27 15:44:40 +0000 2019,,1110930644190691329,in,https://twitter.com/jvleha/status/1110719948207198208,638,sasprabani,2019-03-31|20:20
AJINOMOTO,"RT @jvn_gow: MARCH 2019 Events 

March 9 - Ajinomoto Internal Sales event with Coco Martin 

#QuenForGreenwichPizza https://t.co/PC3ItIixxS",0,Wed Mar 27 15:37:19 +0000 2019,QuenForGreenwichPizza,1110928793319997440,en,,90,Judithtrasonac2,2019-03-31|20:20
AJINOMOTO,Hai... Royco ajinomoto.apa kadabra...? https://t.co/Fuanpivr5L,5,Wed Mar 27 15:37:10 +0000 2019,,1110928758603579392,in,,330,QupaQupa88,2019-03-31|20:20
AJINOMOTO,"RT @muharikah: Jika tak tahu nak makan malam apa, makan cereal ya. Bukan makan maggi.

Cereal + susu = berkhasiat
Maggi = msg, ajinomoto, g…",0,Wed Mar 27 15:36:36 +0000 2019,,1110928614655057920,in,,285,HajarGhazali,2019-03-31|20:20
AJINOMOTO,Vagas p/ Especialista Tratamento de Efluentes - Ajinomoto do Brasil - Limeira/SP - https://t.co/KIDzhlpqk0,0,Wed Mar 27 15:31:01 +0000 2019,,1110927207717916674,pt,http://www.vag.as/ZBL0eER,9918,vagas_eng,2019-03-31|20:20
AJINOMOTO,"THANK YOU, LORD!  THANK YOU MGA KA=MENGGAY!

DADDY'S GURL
WINNER NA NAMAN
11.4  vs   10.2

  @AbbottGlobal  @AbbottNews  ENSURE COMPLETE NUTRITION DRINK
  @AjinomotoTaste  Ajinomoto SARSAYA OYSTER SAUCE
  @OralB ORAL B TOOTHBRUSH
  @DelMontePH  DEL MONTE QUICK AND EASY
4 DG https://t.co/rdxulEVkfh",0,Wed Mar 27 15:30:54 +0000 2019,,1110927180463169538,en,https://twitter.com/sherylajang/status/1110769551568846848,544,susie_tessie,2019-03-31|20:20
AJINOMOTO,"@eliocaldas além de todas as variações com enomoto possíveis

Dentre elas: ajinomoto, enogorfo, enomofo, énamoto, énocarro, enomóvel, emomorto, enomonster, enogordo, enoloko, ponês etc",0,Wed Mar 27 15:29:05 +0000 2019,,1110926723682570240,pt,,1097,guienomorto,2019-03-31|20:20
AJINOMOTO,Vagas p/ Especialista em TI - Ajinomoto do Brasil - Pederneiras/SP - https://t.co/9qRqEn6paz,0,Wed Mar 27 15:21:34 +0000 2019,,1110924832957480960,pt,http://www.vag.as/r6FVx53,15464,vagas_IT,2019-03-31|20:20
AJINOMOTO,"RT @jvn_gow: MARCH 2019 Events 

March 9 - Ajinomoto Internal Sales event with Coco Martin 

#QuenForGreenwichPizza https://t.co/PC3ItIixxS",0,Wed Mar 27 15:18:44 +0000 2019,QuenForGreenwichPizza,1110924117383888896,en,,155,CeliaSelga,2019-03-31|20:20
AJINOMOTO,Michin ajinomoto ya mam https://t.co/ZcHD5xTrIU,0,Wed Mar 27 15:17:43 +0000 2019,,1110923864069099521,in,https://twitter.com/sweetwinenj/status/1110923099338240003,420,Magnae04,2019-03-31|20:20
AJINOMOTO,Kenapa Aji ngga pernah jadi fotografer? Karena Ajinomoto,0,Wed Mar 27 15:10:11 +0000 2019,,1110921968482574338,in,,82,MakassarNew,2019-03-31|20:20
AJINOMOTO,"@Jynan_ Umami pacarnya ajinomoto, baru lamaran kemarin",0,Wed Mar 27 15:09:52 +0000 2019,,1110921887301799936,in,,6108,switnesss,2019-03-31|20:20
AJINOMOTO,"@Jynan_ Udah gak sodaraan lagi, ajinomoto sombong.. Sekarang sodaraan sama royco",0,Wed Mar 27 15:05:50 +0000 2019,,1110920874209603585,in,,6108,switnesss,2019-03-31|20:20
AJINOMOTO,"RT @jvn_gow: MARCH 2019 Events 

March 9 - Ajinomoto Internal Sales event with Coco Martin 

#QuenForGreenwichPizza https://t.co/PC3ItIixxS",0,Wed Mar 27 15:04:20 +0000 2019,QuenForGreenwichPizza,1110920493870116866,en,,355,kittytzai,2019-03-31|20:20
AJINOMOTO,"RT @muharikah: Jika tak tahu nak makan malam apa, makan cereal ya. Bukan makan maggi.

Cereal + susu = berkhasiat
Maggi = msg, ajinomoto, g…",0,Wed Mar 27 15:03:46 +0000 2019,,1110920351456718849,in,,19,uwaiiisss,2019-03-31|20:20
AJINOMOTO,@seterahdeh Yang ngomong papji haram hp loe yang kentang cuman kuat 8 bit doang taik🤣pipel pipel yang nyemil Ajinomoto ya gitu,0,Wed Mar 27 14:58:14 +0000 2019,,1110918957706301440,in,,32,aldafaindr_,2019-03-31|20:20
AJINOMOTO,ajinomoto~,0,Wed Mar 27 14:40:49 +0000 2019,,1110914575572987910,und,,261,gwacheonspride,2019-03-31|20:20
AJINOMOTO,"RT @jvn_gow: MARCH 2019 Events 

March 9 - Ajinomoto Internal Sales event with Coco Martin 

#QuenForGreenwichPizza https://t.co/PC3ItIixxS",0,Wed Mar 27 14:33:59 +0000 2019,QuenForGreenwichPizza,1110912856176947201,en,,253,MommySusan1,2019-03-31|20:20
AJINOMOTO,愛のバクダン - B'z LIVE-GYM Pleasure 2018 -HINOTORI- TOUR FINAL at AJINOMOTO S... https://t.co/bdxicPxzzR @YouTubeより,0,Wed Mar 27 14:32:08 +0000 2019,,1110912392307900416,ja,https://youtu.be/_Cwy3hpOo78,235,g_up92,2019-03-31|20:20
AJINOMOTO,"RT @jvn_gow: MARCH 2019 Events 

March 9 - Ajinomoto Internal Sales event with Coco Martin 

#QuenForGreenwichPizza https://t.co/PC3ItIixxS",0,Wed Mar 27 14:29:54 +0000 2019,QuenForGreenwichPizza,1110911827708248064,en,,3028,wengwa,2019-03-31|20:20
AJINOMOTO,"RT @jvn_gow: MARCH 2019 Events 

March 9 - Ajinomoto Internal Sales event with Coco Martin 

#QuenForGreenwichPizza https://t.co/PC3ItIixxS",0,Wed Mar 27 14:29:44 +0000 2019,QuenForGreenwichPizza,1110911785396133888,en,,525,LizQuenBaby25,2019-03-31|20:20
AJINOMOTO,Ikaw man tung pasimuno sa Ajinomoto ba?😂 — moba mads? https://t.co/Rv3ZHKu9KW,2,Wed Mar 27 14:28:01 +0000 2019,,1110911353324228610,tl,https://curiouscat.me/caminadekanec/post/828122094?t=1553696880,567,caminadekanec,2019-03-31|20:20
AJINOMOTO,"RT @jvn_gow: MARCH 2019 Events 

March 9 - Ajinomoto Internal Sales event with Coco Martin 

#QuenForGreenwichPizza https://t.co/PC3ItIixxS",0,Wed Mar 27 14:24:37 +0000 2019,QuenForGreenwichPizza,1110910498441027584,en,,490,lizasobragorg,2019-03-31|20:20
AJINOMOTO,"SALAMAT PO, LORD!  

DADDY'S GURL
OUR SATURDAY NIGHT HABIT
PANALO, 11.4  VS  10.2

  @NestlePHs @NestlePhil BEAR BRAND FORTIPIED POWDERED MILK TIBAY
     EVERYDAY
  @AskWyethMY  BONAKID PRE-SCHOOL 3+
  @GoldilocksPH   BAKESHOP PRODUCTS
  @AjinomotoTaste Ajinomoto  CRISPY FRY
4 DG https://t.co/WWx0Zf79d9",1,Wed Mar 27 14:23:52 +0000 2019,,1110910308946608129,en,https://twitter.com/samxsanti/status/1110727582020845568,544,susie_tessie,2019-03-31|20:20
AJINOMOTO,@aintseulgie Ajinomoto :),0,Wed Mar 27 14:22:13 +0000 2019,,1110909897778978822,und,,5002,jamiieprk,2019-03-31|20:20
AJIYA,@umaryf @Sizzlngdowdow Bamu sani ba ko tana da tsohuwar ajiya ne🤣,0,Wed Mar 27 22:27:27 +0000 2019,,1111032007147044865,in,,3120,EdreezGombawa,2019-03-31|20:20
AJIYA,Ajiya https://t.co/MRviFSigLy,1,Wed Mar 27 21:57:06 +0000 2019,,1111024370355486721,hi,https://twitter.com/itsEshal1/status/1110278488072818689,102,barchieness,2019-03-31|20:20
AJIYA,Ajiya😍 https://t.co/BJkLDXkqmO,1,Wed Mar 27 21:50:33 +0000 2019,,1111022722275004416,hi,https://twitter.com/itsEshal1/status/1110278488072818689,470,OfficialMahamz,2019-03-31|20:20
AJIYA,Ajiya https://t.co/UzoX9Jq9nd,1,Wed Mar 27 21:43:46 +0000 2019,,1111021017047199744,hi,https://twitter.com/itsEshal1/status/1110278488072818689,107,NarmeenMZ,2019-03-31|20:20
AJIYA,"RT @Kingg_Ahmadii: Dan iska, Toh zan ajiya screenshot😂 https://t.co/OTW4wOuwnZ",0,Wed Mar 27 21:23:17 +0000 2019,,1111015858506215425,in,https://twitter.com/Masanee1/status/1111014444879003648,4600,Masanee1,2019-03-31|20:20
AJIYA,"Dan iska, Toh zan ajiya screenshot😂 https://t.co/OTW4wOuwnZ",0,Wed Mar 27 21:22:35 +0000 2019,,1111015686313336832,in,https://twitter.com/Masanee1/status/1111014444879003648,4781,Kingg_Ahmadii,2019-03-31|20:20
AJIYA,RT @saimakramwriter: A big announcement for ajiya and Arsal #SunoChanda #SunoChanda2 #Season2 https://t.co/GOruHB3bkW,0,Wed Mar 27 20:34:26 +0000 2019,"SunoChanda,SunoChanda2,Season2",1111003565164822528,en,,544,FRamshi,2019-03-31|20:20
AJIYA,RT @saimakramwriter: A big announcement for ajiya and Arsal #SunoChanda #SunoChanda2 #Season2 https://t.co/GOruHB3bkW,0,Wed Mar 27 20:17:21 +0000 2019,"SunoChanda,SunoChanda2,Season2",1110999266934165505,en,,32,zartweetss,2019-03-31|20:20
AJIYA,RT @saimakramwriter: A big announcement for ajiya and Arsal #SunoChanda #SunoChanda2 #Season2 https://t.co/GOruHB3bkW,0,Wed Mar 27 20:02:26 +0000 2019,"SunoChanda,SunoChanda2,Season2",1110995515502673920,en,,264,NasreenA08,2019-03-31|20:20
AJIYA,RT @saimakramwriter: A big announcement for ajiya and Arsal #SunoChanda #SunoChanda2 #Season2 https://t.co/GOruHB3bkW,0,Wed Mar 27 19:57:26 +0000 2019,"SunoChanda,SunoChanda2,Season2",1110994253918814208,en,,598,WaiTiliShine,2019-03-31|20:20
